class,khaiii_text
협박 대화,부자 맞 부자 서민 힘들 존재 부자 죽 새끼 잘못 하 그러 하여튼 잘 살 나 젤 죽이 각오 새끼 아 잘 살 죄나 서민 사 치 벌어들이 돈 부자 되 상관 원래 사업 그렇 안 하 다 망하 되 죽이 새끼 살리 없
기타 괴롭힘 대화,아오 동태 눈깔 꼴 보 싫 눈 안 깔 진심 눈깔 저렇 생기 진짜 튀어나오 같 눈 깔 깔 눈 따 생기 진 짜 아 꼽 눈 문제 몸매 그렇 리얼 어류 생 김 미치 냄새 아 하 생선집 아들 그렇 형 고등어 닮 얘 겁 웃기 진짜 동태야 그냥 학교 꺼지 교실 바다 냄새 나 그냥 죽 죽 용기 없 랄 죽 미치
직장 내 괴롭힘 대화,미나 미 나 알 저번 이야기 부분 반영 안 되 지금 다예 기본 보 말 없 정말 화나 더 꼼꼼 확인 드리 수정 대안 말 아 오늘 수정 드리 그렇 밖 나와
직장 내 괴롭힘 대화,사 벌써 퇴근 업무 다 끝나 상사 있 집 가 요즘 사람 이렇 안 되 니 생각 하 일 남 추가 더 하 어제 넘겨 리 방금 수정 알
직장 내 괴롭힘 대화,김 대리 주변 괜찮 여자 없 친구 별로 없 찾아보 새끼 완전히 무시 하 여자 소개 그렇 유난 떨 일 일 못 잘 하 노력 노력 못 승진 있 잘 하 말 병신 같 자식아 고치
기타 괴롭힘 대화,학교 끝나 체육관 찐따새끼 오 오 늦 일부러 늦 맞 그러 새끼 말대꾸 하 처맞 래 미안
기타 괴롭힘 대화,책 빌리 저번 빌리 수학 책 안 주 맞 주 가지 주 되 수업 말 되 시간 수업 하 그냥 빌리 빌리 받 맨날 빌리 가 말 알 하 냐 정 꼬우 면 자리 오 가져가 덜 쉬 시간 매일 자리 없 골 때 리 기다리 되 책 빌리 주제 진 짜 책 빌리 맨날 찢 낙서
기타 괴롭힘 대화,애 얘 허 징그럽 저리 가 가까이 오 보 남 새끼 졸 싫 다 성희롱 남자 남자 화장실 보 보 성희 롱 어이없 지금 하 행동 오줌 나오 달 다니 그냥 떼 하 진짜 개 웃기 아기 성장 멈추 풋
협박 대화,일 오 보 일 뒷담 까 다니 소리 그러 그러 하 진짜 말 안 되 소리 기분 개 빠 처 맞 미안 처 맞 정신 차 리 아 여동생 왜 맞 미안
기타 괴롭힘 대화,너무 달 너무 달잖 커피 단거 찾 혀 녹이 일 있 아까 피곤 최대한 하 하 요새 젊은이 융통 없 일등 다시 만들 어 먹 말 설탕 덩어리
기타 괴롭힘 대화,유튜브 보 기절놀이 유행 하 보 위험 위험 이 리 오 보 싫 맞 오 래 그냥 올 래 살살 하 살 살 있 기절 못 윽 버 티 윽 살리
기타 괴롭힘 대화,장애인 하 장애인 애 장애인 그러 모르 장애인 장애인 장애인 노력 장애인 노력 노력 머 바뀌 어차피 장애인 같 급 비교 안 노력 되 장애인 일반인 바뀌 보 똑같
직장 내 괴롭힘 대화,남자 친구 생기 며칠 되 정도 되 좋 때 감사 진도 나가 솔직히 말 너무 무례
기타 괴롭힘 대화,있 지금 바쁘 가 빵 사 오 갑자기 배고프 빵 사 오 가 되 말 많 오 사 오 크림 빵 부탁 바쁘 로 가 오 배고프 가 되
기타 괴롭힘 대화,절뚝 똑바로 걸 다니 어리 소아마비 앓 절뚝절뚝 방아깨비 뚱뚱 방아깨비 사람 곤충 놀리 마 곤충이 말 하 제발 만
협박 대화,지갑 가져가 가져가 경찰 신고 왜 러 확인 나오 어쩔 래 안 나오 어쩌 경찰 가 가만 안 두 죽이 명예 훼손 도둑 경찰서 보 맞
직장 내 괴롭힘 대화,요새 애 싹수 없 맞 부장 때 고개 못 들 눈 못 마주치 조심 꼴 보 싫 가 있 안녕히 계 세 가 라 진짜 가
직장 내 괴롭힘 대화,웃 보 일 안 힘들 보 회사 요즘 바쁘 그렇 시시덕거리 때 하 일 없 일 좀 더 주 요즘 애 문제 일 없 더 찾 하 가 일 하 진짜 자르 보다 가 일 보
협박 대화,딸 때리 먼저 재수 없 딸 잘못 얼굴 믿 여기저기 꼬리치 해코지 하 사람 패 재수 없 진짜 안 말 재수 없 패 되 좋 말 딸 사과 안 그 진 짜 패 알
갈취 대화,조요히 해결 방법 있 데 말 하 크 크 해결 같 사람 기사 나가보 회사 문 닫 그러 마시 아깝 말 당기 네 조금 주 어떻 마련 진작 그렇 준비
직장 내 괴롭힘 대화,오상원 일 처리 빠르 잘 감사 부탁 사원 전표 정리 부탁 사원 자료 준비 부분 분야 에이 사원 능력 좋 야다 사원 도움 되 부탁 사원 전표 부분 틀리 부분 영역 실수 같 영역 틀리 되 제대로 하 다시 해
갈취 대화,사장 장사 싫 왜 이러 자릿세 내 말 안 하 요즘 세상 자릿세 있 월세 내 구역 모르 제발 그만 좀 장사 하 돈 내 자꾸 그러 신고 하 눈알 뽑 대체 왜 이러
갈취 대화,안녕 자증권 안녕 고객 신용 등급 하향 조정 연락 드리 왜 죠 그렇 없 조회 돕 주민 등록 번호 전체 부르 고객 신용 등급 하향 조정 맞 올리시 계좌 송금 부탁 드리 기한 이내 알
기타 괴롭힘 대화,소문 진짜 애 다니 없 이미 소문 쫙 나 진짜 없 되 성격 원래 소리 하늘 맹세코 없 랄 마 진짜 역겹 친구 없 진 짜 잘못 처신 똑바로 하 다니 지 진 짜 너무
기타 괴롭힘 대화,어머 얘 오랜만 안녕 잘 지내 살 찌 그렇 여자애 이렇 살 뒤룩뒤룩 찌 남자 안 좋아하 얼른 살 빼 그 럴 쌍수 하 생각 없 쌍수 하 되 눈 지금 축 처지 졸리 보이 전체 인상 어둡 보이 안 고민
기타 괴롭힘 대화,옆 오 마 알 사람 보 여친 알 냐 하 되 싫 뚱뚱 못생기 여자 친구 오해 받 싫 뒤 멀리 떨어지 따라오 뚱 못 생기 오해 받 싫 안 갈 래
기타 괴롭힘 대화,평생 못 걷 어리 사고 나 허 의족 만지 되 미안 안 좋 기억 미치 다리 장애인 주제 허락 안 하 맞 다리 장애인 꼽 평생 걷 장애인 주제 말 걸 하 화 일어나 한 때리 맞 다리병신 일어서 다리 없 어쩌 진짜
직장 내 괴롭힘 대화,점심 식사 하 점심시간 과장 밥 먹 오늘 대리 오늘 쌀 국수 너무 좋 오 늘 먹 되 도시락 못 싸오 먹 화장실 좀 다녀오 다 가시 아직 밥 못 먹 어머 지선 한참 찾 그러 밥 먹 다음 꼭 먹
직장 내 괴롭힘 대화,김 대 리 퇴근 이따 되 딱히 일정 없 집 화장실 공사 오 도와주 왜 손재주 좀 있 같 안 되 취미 공사 같 하 없 이참 한번 하 곤란 상사 시키 시키 하 라테 말 회사 생활 편하 싫 업무
기타 괴롭힘 대화,찐따새끼 지나가 지금 말 말 찐따 있 말 하 마 옷 입 머리 안감 다니 냄 새나 머리 감 꺼지 냄새나 새끼 미안
갈취 대화,노인 멈추 바쁘 부르 따 오늘 수레 하 돈 많이 되 고물상 가 팔 오 새벽 하 힘들 모으 손주 등록금 벌 어떡하 동정 하 주 말 들 말 팔 안 되 노인 딱 생각 그냥 지나가 주 게 인생 인생 더 딱 하 되 그냥 못 팔 음 식물 던지 안 다 줍 손주 보 열심히 하 그냥 말 좋 하 바꾸 돈 내놓 리 되 인심 쓰 먹고살 손주 등록금 제외 하루 벌 하루 먹 산단 말 하루 굶 바꾸 그냥 돈 다 뺏 전 나누
기타 괴롭힘 대화,지 우 카톡 계정 있 좀 빌리 왜 계정 정지 비밀 번호 까먹 비번 설정 되 모르 묻 같 안 물어보 애 부탁 안 안 빌리 죽 제 발요 형 잘 무시
기타 괴롭힘 대화,중국 오 진짜 중국 마약 하 죽 말 뉴스 보 그러잖 마약 하 사형 사실 잘 모르 진짜면 대박이 중국인 미개 진 짜 짱깨 소리 듣 개 웃기 놀리 마
협박 대화,가져오 한지 언제야 어머니 엄청 아름답 다시 못 보 되 괜찮 엄마 절대 안 되 제발요 엄마 얼른 약속 지키 제 발요 지킬 아저씨 좋 말 얼른 가져오 일주일 주 세 안 못 가져오 죽 시간 주
기타 괴롭힘 대화,진 짜 못생기 알 말 하 거울 싫 오늘 빼 빼 받 일부러 안 받 못생기 인기 없 못 받 억하 심 정 있 그냥 팩트 말 그냥 꺼지
직장 내 괴롭힘 대화,이틀간 연차 쓰 팀장 일 집 장례식 생기 오 도 연차 쓰 가 지금 상 당하 사람 하 말 상황 안타깝 휴가 권리 생각 어차피 연차 많이 남 일 생각 오 돕 그렇 어렵 지난번 준비 자료 오늘 밤 완성 가져오 알
협박 대화,위층 너무 시끄럽 오 시끄럽 시끄럽 없 오늘 처음 계속 시끄럽 참 참 오 시끄럽 시끄럽 집 찾오 참을성 없 보네 참 참 정도 심하 찾아오 지금 말 다 하 대 반말 응 알 하 일로 사람 알 신 사람 싹수없 사람 보 죽
협박 대화,김 부장 오 시키 안 하 못 김 부장 요즘 나사 풀리 딸 유치원 다니 시간 조금 더 주
협박 대화,죽 환장 이렇 말 안 들 보 시키 하 하 우습 보이 절대 맘 같 새끼 목 긋 제발 보 잘못 참 살 나가 생각 정말 감사
갈취 대화,회삿돈 횡령 사실 알 어쩌 없 엄마 병원비 아주 완벽 뒤처리 하 지금 당장 급하 나중 채우 모르 처하 대신 하 있 지금 하 있 없 돈 프로 주 모 른척 시간 필요 준비 연락 기다리 있
갈취 대화,이리 그러 지금 있 돈 없 거짓말 솔직히 말 다 예요 진짜 거지새끼 신발 벗 안 되 확 안 있 빨리 내놓 새끼 이제 보내
갈취 대화,안녕 가지 폰 줍 알 있 길 동사거리 횡단보도 줍 길 동사거리 앞 가지 나가 되 그렇 쉽 못 넘기 오 전화 보 중요 폰 같 주 세 요 폰 돈 주고받 싫 시 그냥 하천 빠 트 리 되 날 중요 회사 미팅 전화 오 있 폰 꼭 필요 제발 돌려주 보내 보내 어렵 보내 먼저 돌려 보내드 호구 보이 서 입금 물품 보관소 맡기 가 말씀 하 꼭 물품 보관소 보관
갈취 대화,꼬맹이 이리 와봐 넵 쳐다보 오토바이 소리 나 쳐다보 되 가지 주 없 더 없 일주일 저녁 먹 돈 발 보 안 되 거지 엄마 만원 더 달 하 어렵 푸하 제발 이러 되 고맙 잘 쓸 나쁘
직장 내 괴롭힘 대화,김 대리 오늘 점심 들 오늘 도시락 먹 일 정 대리 다 르 이번 프로젝트 진행 되 업무 힘들 하 빨리 끝내 상관 말씀 지 좋 말 그냥 하 하 웃 넘어가 일 사람 기분 망치 시 뭘 귓구멍 막히 묻 하 하 이러 인사 팀 고발 하 잘리 되 오늘 끝 내 올려주 짜증 나 쳐다보
협박 대화,나오 그대로 진술 쓰 기간 사흘 보 잘못 나 절대 이렇 못 쓰 보 말 나오 딸 짓 하 아직 짓 안 시키 하 순순히 풀 자식 이러 무사 같 무사 딸 되 털끝 건드리 시키 하 다시 말 기간 사흘 가만 안
갈취 대화,잘 지내 안녕 오랜만 웬일 번화가 다 오 그냥 볼일 있 요새 돈 좀 있 보다 손 안 엄마 심부름 나이 심부름 지 짜 안 빨리 내놓 맞 전 안
기타 괴롭힘 대화,사이즈 업 하 추가 서비스 못 하 방침 가게 추가금 주 단골 이렇 대하 되 권 밖 알 하 말 점장 도와주
직장 내 괴롭힘 대화,김사 원 오늘 밥 따로 먹 로 갑자기 왜 시간 가 받 식당 없 알 그냥 먹 하 혼자 먹 밥 먹 밥맛 떨어지 같 밥 먹 밥 먹 영수증 끊 회사 제출 되 식비 진 짜 짠돌 점심 돈 주 사 먹 맨날 돈 받 점심 먹 그러 원래 점심밥 제공 영수증 제출 하 돈 그렇 아끼 쓰 치장 딸 결혼식 축의금 내 말 따님 백화점 상품권 드리 밥 먹 그러 상품 축의금 같 축의금 열 쪽팔리 진 짜 앞 쭉 먹 다니 얘 들 가 너무 하 없 돈 모으 드리 회사 따돌림 당하 없 돈 모으 주 그냥 축의금 내 가 그 렇 밥 먹 돈 아깝
갈취 대화,돈 빌리 돈 있 주머니 있 종 회비 건드리 안 되 맞 그냥 주 래 공금 안 자식 안 별 보 하 잘 쓸 나중 갚 어떡하
갈취 대화,형 골목 들어오 질문 되 조용히 따라오 용건 있 갖 카드 현금 다 내놓 보 아무것 없 보 지금 뒤지 나오 강 이 나가 가지 원 전부 가져가 핸드폰 내놓 제발
협박 대화,지금 주소 보내 있 곳 싫 지금 장난 왜 오 일 일어나 장담 못 하 소리 전화 끊 이렇 오 어쩌 없 가장 아끼 애인 죽이 지금 하 그렇 나오 남자 친구 김철수 죽이 없 잠시 이렇 하 더 잘 알 많이 참 경찰 신고
직장 내 괴롭힘 대화,따 하 다냐 하 잔업 하 사람 하 조금 시간 주 사람 진짜 이렇 뽑 송 하 말 하 되 사람 모양 면목 없
직장 내 괴롭힘 대화,김 대리 중요 하 없 지금 과장 지금 배 고프 점심시간 시간 남 말 하 없 김대리 밥 사 지금 하 있 급하 얼른 그렇 과장 배고프 빨리 밥 사 들 연어샐러드 정도 좋 넵
갈취 대화,딸 아빠 빌리 안 돈 없 말대꾸 아빠 주 나 진 짜 없 맞 안 내놓 빌리 갚 없 이번 배 돌려줄 안 하 직장 가 행패 부리 안 그러 마
협박 대화,쓰레기 같 인생 청산 생각 말씀 장기 좋 곳 쓰이 안 되 살리 안 되 안 되 상황 파악 안 되 그러 시키 하 시키 하 살리 같 생각 단순 쓰레기 자식 진짜 미치 애 들 잡 배 가르 잠 시 기회 더 주 미안
직장 내 괴롭힘 대화,미자 어 제 부탁 어떻 되 과장 아직 안 되 이직 반나절 되 아직 과장 하 일 너무 많 미자 야근 하 끝내 대리 이 하 하 안 되 대리 따로 하 일 있 과장 너무 하 날 야근 지금 하 겁 이러 인사 고과 지 장 있 부장 직접 얘기
갈취 대화,어서 오 요 손 나오 지금 금고 빨리 열 가지 돈 다 꺼내 손 러 시 면 안 배 칼 맞 싫 빨리 꺼내 사장 금고 잘 지키 하 사장 짜 칼 맞 싫 금고 들 돈 다 꺼내 오늘 매출 좋 조금 들 돈 다 꺼내놓 안 꺼내 진짜 찌르 얼마나 꺼내 모조리 다 꺼내 좋 말 하 때
갈취 대화,아가씨 길 잃 저리 가요 손 치우 새끼 돈 내놓 돈 없 거짓말 뒤지 나오 어쩔 래 진 짜 그러 평생 감방 썩 진 짜 여자네 어쩌 겁 없 인생 아프 알 돈 주 제발 가 주
기타 괴롭힘 대화,안녕 일 연락 주 우습 말씀 지 고객 실수 있 사 물건 확인 리 고객 주문 물건 맞 교환 필요 잘못 어이 없 콜센터 직원 주제 알 지껄이 고객 고객 실수 교환비 지불 시면 원하 상품 교체 리 어이 없 잘못 러 앉 전화 하 제대로 확인 맞 고객 자꾸 욕설 신고 기 분 안 좋 잘 걸리 첨 똑바로 설명 하 안 헷갈리 알 그러 잘못 입 나불대 진짜 죽
협박 대화,아저씨 담배 사 학생 담배 몸 안 좋 아저씨 상관 부모 되 생각 하 말 되 안 사 되 학생 아 진 짜 짜증 나 잡 안 사 꺼 지 학생 안 안 안 아저씨 인생 살 염병 기분 나쁘 꺼지 하 맞 정신 차리 학생 나중 후회 말 아주 성자 나 성자 말 안 하 안 사 꺼지 처맞 싫
갈취 대화,일 오 보 저요 찐따같 말 못 알아듣 왜 왜 말 꾸 미치 돈 꺼내 지갑 안 들 오 개소리하 학교 버스 타 고 오 빨리 꺼내 진짜 돈 그냥 주 래 맞 드리 있
협박 대화,하 하 일 더 잘 하 하 잘 일 하 자꾸 죽 있 빨리
갈취 대화,휴대폰 주 보 왜 이리 주 하 기다리 박살 내 버 하 하 자식 풍경 사진 찍 찍 어떡하 그렇 휴대폰 박살 내 필요 없 되 정신 피해 보상금 주 있 사진 마 음 로 함부로 찍 빨리 피해 보상금 내놓
직장 내 괴롭힘 대화,대리 아까 상무 말씀 표정 그러 보 지적 받 기분 나쁘 티 팍팍 내 오늘 피곤 정신 없 피 곤 어제 여자 친구 하 차장 얘기 안 하 좋 기분 나쁘 대리 기분 나쁘 사과 무릎 꿇 어휴 요 즘 세상 좋 정말로 안 하 좋 어 생각 짧 똑같이 말 하 부장 실수 대리 기분 나쁘 안 되 아주 잘못 하
직장 내 괴롭힘 대화,과장 어떻 하 건들 귀찮 꺼지 부장 물어보 그렇 손 건들 이상 사람 진짜 과장 미치 우습 부장 일 많 미안 신경 쓰이 저리 꺼지
기타 괴롭힘 대화,체육복 있 응 응 있 교시 체육 시간 체육복 없 빌리 교시 체육 주 하 빌리 체육복 돌리 주 있 체육복 냄새나 리 말 없이 버리 빌리 땀 냄새 심하 빨 입 같 땀 냄새 나 더럽 입 있
직장 내 괴롭힘 대화,야 미치 똑바로 못 외우 김 상병 일주일 동안 작업 근무 시간 없 미 친놈 반성 안 하 핑계 대 다시 외우 요즘 병 미치 날뛰 박 일병 맞후임 관리 안 하 군대 거꾸로 돌아가 김 상병 교육 다시 시키 되 좆 되 정신 차리 아래 싹 다 집합 준다 알 대가리 되먹 개폐 급이 진 짜 면목 없 박 일병
직장 내 괴롭힘 대화,박 대리 강남역 앞 있 포차 오 지금 지금 강남역 오 말 못 알아듣 지금 출발 시간 족히 걸리 오늘 저녁 술 잔 마시 차 운전 못 하 같 잔쯤 음주 단속 안 걸리 최대한 빨리 지금 가 무리 같 차장 강남역 대리 운전 부르 내차 대리 안 맡기 짓 하 알 대리 맡기 박 대리 대리 좀 하 웃기 술 안 마시 가 있 오늘 술 마시 박 대리 음주 단속 걸리 벌금 내 무 섭 인사 평가 점수 낮 주 무섭 나 음주 운전 잘 못 진짜 인생 끝나 진짜 못 가요 인사 평가 인생 망하
갈취 대화,필통 좋 보이 부모 주 야 부모 가져가 안 부모 알 친구 빌리 하 되 안 그러 들키 혼나 이제 혼 나 협박 하 주 싫 오늘 말 잘 하 제발 정말 큰일 난 단 말
